2.65858e-06,23.5219,2.29768e-06
2.43369e-06,22.3792,5.70333e-06
-6.55218e-06,22.5893,4.32651e-07
-7.20106e-06,23.2545,-3.22506e-06
1.28635e-05,24.3332,8.01367e-06
1.49921e-07,23.4206,1.77492e-06
-1.22352e-05,22.5617,-1.11465e-05
-4.28315e-06,22.8989,-6.09414e-06
7.58303e-06,23.004,-1.99484e-07
8.44516e-06,27.9948,3.4541e-07
1.76745e-06,25.7172,3.9064e-06
-5.67775e-06,24.7843,3.99732e-06
1.00309e-05,23.5795,2.09369e-06
2.74805e-06,24.3423,5.927e-07
7.74203e-06,23.3753,1.60156e-06
1.82129e-06,23.3403,3.76181e-07
-9.37163e-06,24.0288,-1.99447e-06
6.34745e-07,24.5986,-5.10459e-06
-4.39784e-06,23.3899,-4.39784e-06
-0.929347,21.0758,-0.199074
0.0833297,19.4944,-0.0403928
-0.91199,18.1051,-0.179708
-1.66494,16.7739,-0.244603
0.422314,18.3417,-0.0129523
0.8196,21.2186,0.13665
-8.79647e-06,22.5528,1.72838e-06
-0.271632,21.8371,-0.233707
1.00671e-05,23.1264,5.54558e-06
5.05237e-06,22.9269,4.50917e-06
0.41516,22.2131,0.105546
-4.55674e-06,22.6021,-2.65192e-06
-1.02785e-05,23.3278,-3.86537e-06
-1.17733e-05,25.3379,-6.14684e-06
3.99103e-06,28.124,9.99662e-07
1.64044e-06,29.9775,2.2069e-06
-8.90491e-06,31.2237,2.83059e-06
-5.72748e-06,32.6807,-7.01748e-06
7.83879e-06,34.4467,6.423e-07
-1.53719e-05,34.0587,-8.27995e-06
-4.10089e-06,37.2389,-4.98537e-06
-4.87114e-06,38.9373,-3.53306e-06
1.46687e-06,39.0758,-1.29134e-06
2.34636e-06,42.946,2.75788e-06
-6.44865e-06,43.3526,1.11183e-06
-7.16445e-06,45.8537,-4.88434e-06
-9.77139e-07,44.4154,-4.08764e-06
2.54232e-06,37.2998,8.58051e-07
-3.29951e-08,29.9342,-1.77633e-06
5.56017e-06,26.7855,3.07916e-06
-1.74058e-06,26.3913,-7.42353e-06
4.32333,19.9841,0.527637
-9.2168e-06,22.7848,-3.59903e-06
6.72689,19.8686,1.22052
10.3048,15.5856,1.06939
-3.134e-06,48.1654,-7.01181e-06
-8.40836e-06,65.5296,2.71097e-06
3.90998e-05,81.005,3.78886e-05
-180,89.1713,-180
180,82.4884,180
-180,75.3483,-180
180,69.8156,180
-180,65.3552,-180
-180,63.962,-180
180,63.0443,180
-180,61.1867,-180
180,61.1754,180
-180,60.3398,180
180,60.5551,180
-180,60.0614,-180
180,59.5087,180
180,58.9717,180
-180,58.474,-180
180,57.9841,180
-180,57.4847,-180
-180,56.9665,-180
180,56.4239,180
-180,55.8544,-180
180,55.2336,180
-180,54.5891,180
180,53.9772,180
-180,53.2902,-180
180,52.5826,180
-180,51.8474,-180
-180,51.0817,-180
180,50.2993,180
-180,49.4982,180
-180,48.6822,180
-180,47.8557,-180
-180,47.0245,-180
180,46.1954,180
-180,45.3769,-180
180,44.5793,180
-180,43.8146,-180
-180,43.1336,-180
-180,42.485,-180
-180,41.875,180
-180,41.4112,-180
-180,41.0781,-180
-180,40.8991,180
-180,40.9034,180
-180,41.1179,-180
-180,41.5682,-180
-180,42.2779,180
-180,43.2668,180
-180,44.5502,-180
-180,46.1386,-180
-180,48.0375,-180
-180,50.2478,-180
-180,52.7665,-180
-180,55.587,-180
-180,58.7254,-180
-180,61.9833,-180
-180,65.671,-180
-180,69.6362,-180
-180,73.7312,-180
-180,78.0062,-180
-180,82.4253,-180
-180,86.9071,-180
-0.000215912,88.5943,-0.000220817
4.41134e-05,84.1658,4.04109e-05
1.00645e-05,79.8598,7.8675e-06
4.81465e-06,75.7489,3.47425e-06
1.86937e-06,71.8913,1.4873e-06
-1.86994e-05,68.3317,-2.18495e-05
5.50945e-06,65.0992,7.44148e-06
1.50814e-05,62.2057,1.50814e-05
-4.72185e-06,59.6472,-6.52024e-06
6.13965e-06,57.4062,6.76863e-06
2.75298e-06,55.4538,1.56756e-06
-7.32641e-06,53.7539,-1.2567e-05
-3.43279e-06,52.2657,-8.93543e-06
-6.38082e-06,50.947,-9.42343e-06
-1.89388e-06,49.7566,-2.05462e-06
-4.84391e-06,48.6562,-2.42421e-06
-8.58821e-06,47.6128,-1.31207e-05
4.65256e-06,46.6002,4.32768e-06
9.93792e-06,45.6009,1.48282e-05
1.32282e-05,44.6078,1.65001e-05
-2.40853e-06,43.6244,8.75285e-07
-5.00263e-06,43.3025,-5.66019e-06
7.16567e-06,41.1312,1.18074e-05
6.495e-06,39.5353,1.04993e-05
8.72688e-06,40.9527,8.72688e-06
-8.38513e-06,42.4277,-5.08638e-06
3.96289e-06,40.4951,-3.58216e-07
-1.05907e-05,39.5903,-9.25622e-06
3.28615e-06,38.3557,2.95081e-06
-1.95391e-06,33.1015,-5.80658e-07
-6.17769e-06,32.6895,-8.92958e-06
-1.55881e-07,32.3598,-3.60117e-06
-6.81194e-06,30.8716,-5.42379e-06
1.45119e-07,32.0761,3.59512e-06
-5.00015e-06,33.471,-3.28656e-06
-1.71055e-06,35.8182,3.03621e-06
3.85171e-06,36.4947,4.86583e-06
-1.86117e-06,36.9559,-4.22267e-06
-1.28277e-06,35.5768,-3.99813e-06
5.96194e-06,34.9607,1.87754e-06
-7.85405e-06,33.6534,-2.37527e-06
1.1895e-05,35.7953,1.46077e-05
-8.90534e-06,34.6054,-9.9281e-06
-3.71614e-06,35.1127,2.40622e-06
1.71225e-06,32.2447,-4.83742e-06
-6.50625e-06,33.2045,-1.58046e-07
-9.25435e-06,33.3806,-6.34003e-06
-5.8612e-06,31.7559,-3.44245e-06
-7.94906e-06,31.4438,-9.33331e-06
1.1668e-05,33.2047,-8.47651e-08
-3.38651e-06,31.6624,-4.51002e-06
7.28489e-06,28.2608,1.83395e-06
-7.41385e-06,28.2761,-7.15012e-06
5.33787e-06,31.1052,3.25805e-06
5.0017e-06,33.1954,-5.6363e-06
4.97163e-06,30.3092,-4.22533e-07
1.32968e-06,29.5048,2.11589e-06
6.82172e-06,25.2932,-3.71935e-06
-9.11306e-06,27.5899,-3.99579e-06
-9.16468e-07,27.1373,-1.97776e-06
2.32127e-06,26.4831,5.46225e-07
-4.60245e-07,25.1372,-1.02612e-07
2.67075e-06,23.9,2.31062e-06
-3.82071e-07,23.6538,-1.82459e-06
2.72282e-07,25.2994,7.06121e-06
9.67859e-07,25.362,-1.53246e-06
-7.33399e-06,26.0038,-5.19839e-06
-9.81562e-06,26.8572,1.16749e-06
2.34636e-06,29.2522,-1.15241e-06
-3.3219e-06,29.5684,-8.76705e-07
-2.93683e-06,30.1997,-4.32963e-06
1.46921e-06,30.2269,2.16552e-06
4.29125e-07,30.8855,-1.65296e-06
1.88975e-06,28.9717,4.88225e-07
-5.13055e-07,30.1257,-1.90638e-06
1.73943e-05,33.2023,1.05313e-05
-2.46182e-07,27.7244,3.45679e-06
-1.876e-06,28.0426,-3.98845e-06
-6.19313e-06,30.0716,-1.66359e-06
-1.3518e-06,30.3271,3.17193e-06
7.09145e-06,32.8996,7.43509e-06
-6.17883e-07,25.8564,-3.64575e-06
-8.37393e-06,27.5621,-1.08447e-05
5.46638e-06,30.9961,-2.56215e-07
6.1647e-07,31.7686,3.7261e-06
-3.45995e-06,32.0359,-2.76982e-06
-1.99777e-06,33.9267,2.96106e-06
5.57535e-06,34.8573,-3.61887e-06
-1.85732e-06,35.681,1.19604e-06
1.9244e-05,34.3106,9.51469e-06
8.25209e-06,31.5325,5.55556e-07
3.03352e-06,29.8192,4.34178e-06
-1.67391e-06,26.8469,-3.91052e-06
1.0016e-05,27.1572,-2.85077e-06
-4.0712,21.7393,-1.2854
-5.66449,21.3208,-2.88603
-5.72937e-06,23.2695,-3.08008e-07
-2.75324e-06,23.6882,-4.93912e-06
-7.23505e-06,23.8368,-3.27226e-06
-0.954564,21.7503,-1.2944
2.32705e-06,24.347,-2.11824e-06
-4.7674e-06,28.7266,-9.1527e-06
8.93854e-06,26.3009,4.71866e-06
-4.19096e-06,25.2577,-1.37648e-06
-3.327e-06,27.4194,-5.6451e-06
1.0799e-06,27.8341,2.67589e-07
5.52686e-06,28.1333,-3.75502e-07
1.76092e-06,28.0043,-8.42891e-10
-7.05927e-08,28.124,-1.77798e-06
-2.90543e-06,27.1065,-4.65242e-06
-5.70658e-06,27.0647,-3.12974e-06
1.95601e-06,26.6325,-6.33735e-07
-3.17167e-06,25.9332,-2.70155e-06
1.9301e-06,26.0485,-8.68015e-07
2.47836e-06,26.4346,8.01333e-07
-3.07776e-06,25.9765,-3.55751e-06
-4.55406e-06,25.8636,-5.20664e-06
-3.15975e-06,26.4819,-5.12895e-06
1.0307e-06,26.472,-3.04659e-06
8.74823e-07,26.3216,-2.64505e-06
-4.5265e-06,26.6642,-5.67915e-06
-5.68201e-06,26.4608,-9.88715e-06
1.98475e-06,26.6958,-1.87181e-07
-7.86986e-07,25.9128,-1.93321e-06
-3.3396e-06,25.5584,-5.13476e-06
-2.81686e-06,25.6816,-9.83665e-06
-1.27347e-06,26.335,-4.68206e-06
-2.37821e-06,26.921,-3.86131e-06
1.45581e-06,27.1887,5.71641e-07
-6.19279e-07,27.3244,7.28103e-07
-7.46314e-07,27.0402,-4.13094e-06
-5.49516e-07,27.4478,-1.01307e-06
2.10911e-06,27.3126,-5.85824e-07
2.02221e-06,27.7342,-3.80191e-07
1.32105e-06,27.8062,-9.92308e-07
5.46115e-06,28.1739,2.25067e-06
1.84756e-06,27.9487,-4.20044e-07
-8.42929e-07,27.705,-1.74672e-06
-4.75662e-06,27.2927,-8.62272e-06
-5.02963e-06,26.8161,-6.0263e-06
-2.284e-06,26.822,-1.64173e-06
-5.83602e-06,26.1225,-7.26995e-06
-5.22224e-06,25.6502,-7.97492e-06
4.11911e-08,25.7967,-1.52335e-06
3.56625e-06,25.5137,1.46395e-06
-2.61261e-06,25.6797,-2.1279e-06
2.95626e-06,25.6866,2.64428e-06
2.37835e-06,25.7972,1.06716e-07
7.37866e-07,25.0033,6.00858e-07
2.51219e-06,25.1307,-3.81368e-06
-2.07009e-06,23.5303,-1.95732e-06
4.24823e-06,23.7712,6.129e-06
-3.07541e-06,24.5982,-4.60273e-06
-1.76597e-07,23.9076,-2.21913e-06
-1.11095e-06,24.3501,-1.98653e-06
8.28065e-07,24.0775,2.79552e-06
1.0654e-06,24.0131,-1.08272e-06
-1.18957e-06,25.2413,-3.32855e-06
3.17575e-06,24.8842,1.79356e-06
-1.789e-06,25.727,-1.72217e-06
-2.32703e-06,24.825,-1.60492e-06
-4.1872e-06,24.3272,-4.83273e-06
1.3884e-06,25.3551,9.354e-08
-1.92827e-06,25.4237,-1.09139e-06
1.0032e-06,25.9739,6.69459e-07
-5.47121e-07,25.3554,-3.40473e-06
-1.17057e-06,27.8818,-9.50338e-07
3.34143e-06,27.2499,9.59488e-06
1.81223e-06,26.5394,1.52388e-06
2.3876e-06,26.6819,2.32111e-06
-1.18372e-06,26.1613,-3.56198e-06
2.78115e-06,25.971,3.92701e-06
1.01398e-06,26.8801,-6.355e-07
-1.78294e-07,26.6174,-1.79685e-06
1.89556e-06,27.5089,1.12323e-06
-1.81078e-06,28.5004,-3.32274e-06
-1.68986e-06,30.7286,-3.5633e-06
2.4279e-06,31.2624,2.36025e-07
-3.49631e-07,31.2453,-2.09245e-06
1.87412e-06,31.4407,1.63619e-06
-8.13215e-07,31.7017,2.12864e-07
-6.40863e-07,30.8285,-1.94796e-06
-2.29483e-06,31.2253,-5.51692e-06
5.29528e-08,31.3912,-1.09367e-06
1.14197e-06,30.2201,-1.68144e-06
2.21819e-06,29.6748,1.47084e-06
1.79929e-06,27.7912,8.84888e-07
-2.68994e-06,27.4142,-4.6107e-06
4.32964e-06,26.582,2.77731e-06
-3.10306e-06,27.3577,-3.61099e-06
-6.46796e-07,28.1189,-2.80239e-06
1.45291e-06,27.2446,1.01096e-06
7.52995e-06,26.3663,9.2173e-06
3.37137e-06,25.4633,-3.32389e-07
-1.21025e-06,25.4794,-4.86906e-06
-4.9833e-06,24.7563,-6.77526e-06
4.87953e-07,24.7069,9.80878e-07
-7.00788e-06,25.1092,-7.90211e-06
-1.56932e-06,24.8551,-7.12133e-06
-2.1811e-06,24.7021,-3.9736e-06
-1.72991e-07,25.5036,-3.91495e-08
2.33274e-06,25.6705,7.50409e-07
-1.75936e-06,25.7566,-4.34337e-06
1.24671e-06,25.7568,6.60893e-08
-1.23634e-06,26.6118,5.84933e-07
-3.55976e-06,27.0146,-6.12347e-06
-2.01689e-06,26.7205,-6.18291e-06
-1.86878e-06,26.1217,-2.62465e-06
-3.80602e-07,25.8487,-5.25322e-07
-7.12368e-07,25.4277,-1.03595e-06
4.75305e-06,25.8773,3.17251e-06
-1.34869e-06,25.8891,-3.48563e-06
1.50167e-06,26.889,-1.17722e-06
-1.81247e-06,28.5648,-3.87529e-06
-1.65361e-06,28.4725,-1.96098e-06
1.10949e-06,28.7959,-1.25773e-06
1.96581e-06,29.6913,-9.14226e-07
8.34416e-07,30.0993,-1.2123e-06
-8.52663e-07,30.3376,3.21706e-07
2.69331e-06,30.7341,2.95377e-06
3.1867e-07,29.3546,-4.68142e-07
-1.61023e-06,27.479,-4.78832e-06
-2.22411e-06,27.626,-6.81113e-06
-2.81733e-06,27.473,-8.37918e-06
6.36516e-07,27.4196,-3.46982e-06
-4.9028e-07,27.485,-1.21857e-06
-1.00994e-06,27.6257,-3.3255e-06
3.87096e-06,27.5109,3.69443e-06
-2.87512e-06,28.0794,-2.91912e-06
6.09061e-07,28.4098,-2.37785e-06
-2.06255e-07,28.1181,-1.92194e-06
-3.34782e-06,28.4371,-7.56404e-06
1.92398e-07,30.1513,-7.21854e-07
-2.21011e-06,29.926,-2.68955e-06
-2.61441e-06,29.0504,-5.19742e-06
2.19685e-07,28.4121,-4.56809e-06
2.89664e-07,27.7296,9.50892e-07
-1.0684e-06,27.5126,-2.5689e-06
-7.50665e-07,26.8135,-6.17773e-07
1.19318e-06,26.7477,1.73983e-07
-2.23885e-06,26.2946,-6.76982e-06
-2.49371e-06,25.652,-3.74187e-06
7.87541e-08,25.6274,3.46254e-07
-7.00496e-07,25.1905,-2.89035e-06
-1.64677e-06,25.3755,-2.94148e-06
-1.85654e-06,26.141,-4.45736e-06
3.12882e-07,25.8247,-1.02317e-06
-2.08072e-07,26.1245,4.75865e-08
-2.26232e-06,26.1868,-5.25141e-06
-3.91907e-07,25.8775,-5.14278e-07
1.32062e-07,25.6861,-1.40923e-07
8.5835e-07,26.1558,7.47213e-07
-1.55583e-06,26.3953,-4.29735e-06
-8.426e-07,26.1299,-3.27684e-06
5.13416e-08,26.0514,-2.5007e-06
-5.85692e-07,26.0252,-4.19326e-06
-1.74541e-06,26.1608,-4.2112e-06
6.94555e-07,26.3815,1.56036e-06
-1.92791e-06,26.7352,-3.26604e-06
5.22257e-07,27.3734,-2.59137e-06
-2.15633e-06,27.8036,-6.49119e-06
1.10275e-07,27.9585,-1.10327e-06
-5.75602e-07,27.8988,-1.65327e-06
3.02853e-08,28.273,-1.8461e-06
1.59404e-07,28.24,4.14945e-07
2.75516e-07,28.3447,-1.30632e-06
1.68636e-06,28.0468,8.06187e-07
-1.16315e-06,28.1246,-9.10205e-07
-1.10722e-06,28.2623,-1.33801e-06
9.57778e-07,28.124,9.68776e-07
-1.48792e-07,28.2674,-1.02795e-06
-3.71948e-07,28.234,-8.22593e-07
1.01748e-07,27.8133,1.74307e-06
-1.43259e-07,27.847,-1.4649e-06
8.04452e-07,27.4331,1.72058e-06
-1.99171e-06,27.0665,-4.17039e-06
-5.20565e-07,27.14,-2.1567e-06
1.62903e-07,26.6357,-7.01718e-07
-2.7458e-07,26.5502,-2.09334e-06
-9.92154e-07,26.708,-2.10021e-06
-3.55133e-07,26.8099,1.2107e-07
-6.81868e-07,26.9459,-1.01386e-06
-5.22677e-07,27.7199,-2.34115e-06
-9.25664e-07,28.055,-8.43152e-07
1.56764e-10,28.313,-1.09028e-06
-9.16414e-07,28.6219,-3.54243e-07
-1.14748e-06,28.5097,-3.21638e-06
-2.99918e-06,28.4028,-8.58885e-06
-2.74252e-06,28.3002,-3.45671e-06
3.25002e-06,27.7459,4.92498e-06
-1.05695e-07,27.7156,-2.21076e-06
-2.53201e-06,27.5837,-4.49516e-06
5.18282e-07,28.3011,3.09519e-07
-4.82219e-08,27.9298,-2.18394e-06
-2.73829e-06,28.0549,-3.69543e-06
-3.73944e-07,28.013,4.42103e-08
-6.08287e-07,28.0159,-4.54232e-07
2.92077e-07,28.297,9.40353e-07
1.64818e-07,28.1693,-2.19362e-06
1.86451e-06,27.7564,4.43192e-06
1.28996e-06,27.2978,-1.6979e-06
6.67081e-07,27.4922,-1.53978e-06
-2.2405e-07,27.6518,-6.87099e-07
-1.96904e-06,27.4362,-4.91607e-06
-4.53965e-07,28.2624,6.01047e-07
3.21242e-06,28.3031,6.62949e-06
-8.2627e-07,28.3037,-1.74921e-06
-1.42224e-06,28.4622,-3.00311e-06
-2.00538e-06,28.2321,-2.28566e-06
-2.24226e-06,27.7532,-4.18162e-06
-9.87183e-07,27.8011,-2.65615e-06
-5.14208e-08,28.4159,-2.15976e-06
-3.17391e-07,28.4026,-1.03669e-06
5.88748e-07,27.8689,3.25925e-06
9.92032e-07,28.3616,2.2315e-07
-1.39165e-06,28.5623,-5.03455e-06
-2.38695e-06,28.5512,-8.51549e-06
-2.00499e-06,27.8844,-3.42547e-06
-1.50691e-06,28.2111,-1.83669e-06
-1.31046e-06,28.0585,-2.60313e-06
1.47646e-06,28.3399,3.66802e-06
-1.65431e-06,28.4667,-7.82396e-06
1.61491e-07,28.9089,-1.08372e-06
-1.24217e-06,29.5134,-5.13483e-06
-1.92679e-06,29.2498,-4.42516e-06
-4.19552e-06,29.1952,-7.64063e-06
-1.26354e-06,28.9732,-1.90407e-06
-3.26445e-06,28.6964,-5.441e-06
7.72769e-07,28.4136,4.43338e-07
3.46757e-08,28.1288,-3.59446e-06
-8.18627e-07,28.7614,-4.0522e-06
-9.85571e-07,29.2512,-1.66346e-06
-2.40274e-07,29.604,2.01485e-06
-2.31108e-06,29.1714,-4.21979e-06
-1.42497e-06,29.4038,-2.06682e-06
-8.67979e-07,29.2609,-1.21237e-06
-7.49151e-07,30.054,-4.02546e-06
1.17933e-07,29.8575,-3.86195e-07
-2.97688e-07,29.8829,-1.94339e-06
2.27096e-07,30.2973,-3.24506e-06
6.62561e-07,30.1454,1.63942e-06
-2.11853e-06,29.9167,-6.27566e-06
-2.3774e-07,30.1984,1.16732e-06
1.21324e-07,30.0243,-7.83642e-07
-1.98843e-06,29.8655,-6.62758e-06
-2.67201e-06,29.9953,-7.08687e-06
-4.35153e-08,29.9392,1.90305e-06
-3.25006e-06,29.8736,-4.73031e-06
-2.44146e-06,30.0202,-4.98454e-06
-1.13321e-06,29.9764,-2.58205e-06
-2.25999e-06,29.8808,-3.0883e-06
1.00061e-07,29.7451,-8.70597e-07
